"Year","geographic_level","country_code","country_name","region_code","Region","LANumber","new_la_code","LA_name","PriNOR","For_3_P","For_1_P","SecNOR","For_3_S","For_1_S","Quan_P_Su","Quan_S_Su","PRI_NoR19","SEC_NoR19","SEC_NoR15","PRI_NoR15","An_P_gro","An_S_gro","NoR_10_to_15_P_percent","NoR_10_to_15_S_percent","NoR_10_to_19_P_percent","NoR_10_to_19_S_percent","NoR_15_to_current_P_percent","NoR_15_to_current_S_percent","NoR_19_to_current_P_percent","NoR_19_to_current_S_percent","Ban_P_gro","Ban_S_gro","Qual_P_1_N","Qual_P_2_N","Qual_P_3_N","Qual_P_4_N","Qual_P_0_N","Qual_P_Prop","Qual_P_1_E","Qual_P_2_E","Qual_P_3_E","Qual_P_4_E","Qual_P_0_E","Qual_S_Prop","KS2Mat_WAA_N","KS2Mat_AA_N","KS2Mat_A_N","KS2Mat_BA_N","KS2Mat_WBA_N","KS2Mat_NR_N","Qual_KS2Mat_Prop","KS2Mat_WAA_E","KS2Mat_AA_E","KS2Mat_A_E","KS2Mat_BA_E","KS2Mat_WBA_E","KS2Mat_NR_E","KS2Read_WAA_N","KS2Read_AA_N","KS2Read_A_N","KS2Read_BA_N","KS2Read_WBA_N","KS2Read_NR_N","Qual_KS2Read_Prop","KS2Read_WAA_E","KS2Read_AA_E","KS2Read_A_E","KS2Read_BA_E","KS2Read_WBA_E","KS2Read_NR_E","Qual_S_1_N","Qual_S_2_N","Qual_S_3_N","Qual_S_4_N","Qual_S_0_N","Qual_KS4_Prop","Qual_S_1_E","Qual_S_2_E","Qual_S_3_E","Qual_S_4_E","Qual_S_0_E","KS4_WAA_N","KS4_AA_N","KS4_A_N","KS4_BA_N","KS4_WBA_N","KS4_NR_N","KS4_WAA_E","KS4_AA_E","KS4_A_E","KS4_BA_E","KS4_WBA_E","KS4_NR_E","PriCap10","SecCap10","PriCap","SecCap","Quan_P_UP","Quan_S_UP","Quan_P_In","Quan_S_In","Quan_P_RP","Quan_S_RP","Quan_P_PP","Quan_S_PP","Pref_P_1_CY","Pref_P_2_CY","Pref_P_3_CY","Pref_S_1_CY","Pref_S_2_CY","Pref_S_3_CY","Pref_P_T3_CY","Pref_S_T3_CY","Pref_P_1_NY","Pref_P_2_NY","Pref_P_3_NY","Pref_S_1_NY","Pref_S_2_NY","Pref_S_3_NY","Pref_P_T3_NY","Pref_S_T3_NY","CPP_P_NS","CPP_P_EP","CPP_P_ET","CPP_S_NS","CPP_S_EP","CPP_S_ET","Projects_P_NS","Projects_P_EP","Projects_P_ET","Projects_S_NS","Projects_S_EP","Projects_S_ET","Cost_P_NS","Cost_P_EP","Cost_P_ET","Cost_S_NS","Cost_S_EP","Cost_S_ET","Places_P_NS","Places_P_EP","Places_P_ET","Places_S_NS","Places_S_EP","Places_S_ET","Funding","NoR_10_to_break_P_percent","NoR_10_to_break_S_percent","NoR_break_to_current_P_percent","NoR_break_to_current_S_percent"
"2022/23","Local authority","E92000001","England","E12000008","South East","931","E10000025","Oxfordshire","52865","-0.007982597","0.006790882","36633","-0.012338602","0.008953676","0.165914312","0.132428829","52388","32501","30141","49904","0.017705476","0.036770125","0.10414408","-0.02247519","0.15910348","0.054063696","0.0593339211285668","0.215387677913805","0.00910513858135451","0.127134549706163","0.169657278","0.188071609","35","210","0","0","0","1","6775","49849","3740","420","315","1","0","0","95","0","0","150","0","2962","6840","35522","6533","6386","2856","0","0","95","0","0","150","0","5880","5982","37512","3166","5703","2856","0","286","0","0","0","0.6748251748251748","5643","37348","2533","1695","1260","193","0","93","0","0","0","9018","8318","20658","3515","4210","2760",NA,NA,NA,NA,"16.36711773","16.18202085","12600","8443","100","400","1405","260","93.5","4.4","0.9","86.8","7.1","1.8","98.8","95.7","94.5","3.7","0.9","87.8","6.8","1.9","99.2","96.4","26967.31892","22587.03209","10678.84104","32670.07707","31066.144","11987.97452","70","1204","616","12","144","41","640824399.5","2900988053","227395241.2","369302551.3","926237083.3","38325554.55","23763","128436","21294","11304","29815","3197","102494521.8","0.15910348","-0.02247519","0.00910513858135451","0.215387677913805"
"2022/23","Local authority","E92000001","England","E12000004","East Midlands","891","E10000024","Nottinghamshire","66526","-0.00210444","0.009575204","47926","0.030755748","0.022743396","0.112100957","0.03938068","66827","41745","39242","62089","0.020728738","0.069649042","0.085889678","-0.105962226","0.168753716","-0.048937188","0.0714619336758524","0.221293512053412","-0.00450416747721729","0.148065636603186","0.163489454","0.091882533","30","60","0","0","630","1","5747","61895","4771","0","210","1","0","0","60","30","0","630","0","6423","11821","37738","5982","3681","6978","0","30","60","0","0","630","0.3333333333333333","4493","9731","40368","4551","6502","6978","0","275","0","0","0","0.8545454545454545","9878","36281","6352","5381","0","0","235","40","0","0","0","4017","16428","20684","8485","8278","0",NA,NA,NA,NA,"10.14670752","9.154196598","10901","230","890","1280","1260","1730","96.4","2.8","0.4","89.6","5.9","1.3","99.5","96.7","95.6","3.2","0.5","91.4","5.5","0.8","99.3","97.8","24580.83052","20588.17969","9733.810863","29778.91981","28316.92771","10927.09182","70","1204","616","12","144","41","584114275.6","2644263447","207271768.5","336620909.6","844269199.8","34933912.55","23763","128436","21294","11304","29815","3197","147695612.8","0.168753716","-0.105962226","-0.00450416747721729","0.221293512053412"
"2022/23","Local authority","E92000001","England","E12000006","East of England","881","E10000012","Essex","119949","0.001242195","0.002017524","84155","0.021412869","0.012774048","0.102828855","0.066756583","117534","76239","72885","110631","-0.002676137","0.038536035","0.088887795","-0.071256547","0.156830709","-0.02851791","0.0842259402879844","0.154627152363312","0.0205472459033131","0.103831372394706","0.180600394","0.072352409","0","348","0","0","210","1","18676","101357","7042","1711","420","0.7739261492087415","0","0","265","53","30","210","0","11706","16007","64459","17530","7726","11778","0","0","265","53","30","210","0","8334","13324","76948","9337","9485","11778","0","1027","300","0","0","0.080633007","13128","62239","18868","6350","3500","0","107","770","150","300","0","4709","14203","32789","26957","16739","8688",NA,NA,NA,NA,"8.283923298","11.62521634","14967","11546","820","380","2280","270","90.8","5.5","1.7","84.2","8.5","2.4","98.1","95.1","91.3","5.5","1.4","84.2","8.7","2.3","98.2","95.1","23626.23516","19788.63873","9355.798791","28622.45691","27217.2412","10502.73874","70","1204","616","12","144","41","561430226.1","2541573604","199222379.4","323548252.9","811482046.4","33577255.76","23763","128436","21294","11304","29815","3197","312907738.9","0.156830709","-0.071256547","0.0205472459033131","0.154627152363312"
"2022/23","Local authority","E92000001","England","E12000008","South East","825","E06000060","Buckinghamshire","44398","-0.02362719","0.004414613","33308","-0.015221568","-0.002071574","0.076019117","0.051990449","44001","30065","28309","41521","0.010721204","0.013300108","0.083448582","0.018529179","0.148161678","0.081708282","0.0692902386744057","0.176586951146279","0.0090225222154042","0.107866289705638","0.158520993","0.198388141","0","30","0","0","0","1","7147","33061","5221","704","630","1","0","0","30","0","0","0","0","5492","3738","24792","3925","2056","6760","0","0","30","0","0","0","0","5181","5742","25625","1770","1685","6760","150","429","0","0","1080","0.3854389721627409","13506","23133","3169","2026","0","180","0","60","227","0","1192","17320","5532","10352","5123","1187","2320",NA,NA,NA,NA,"7.67585199","7.564862611","4825","8842","560","330","0","90","90.3","5.9","1.9","78","10.4","4.4","98.1","92.8","91.1","5.7","1.7","75.8","10.6","4.7","98.5","91.2","26967.31892","22587.03209","10678.84104","32670.07707","31066.144","11987.97452","70","1204","616","12","144","41","640824399.5","2900988053","227395241.2","369302551.3","926237083.3","38325554.55","23763","128436","21294","11304","29815","3197","120632713.7","0.148161678","0.018529179","0.0090225222154042","0.176586951146279"
"2022/23","Local authority","E92000001","England","E12000001","North East","394","E08000024","Sunderland","21197","-0.033778365","-0.008444591","15359","0.00859431","0.005664431","0.155009105","0.078518631","21647","14257","13946","21424","-0.019766948","0.025262061","0.062329548","-0.137378611","0.073387217","-0.118141894","-0.0105955937266617","0.101319374731106","-0.020788099967663","0.0772953636809988","0.051073536","-0.049978351","0","70","0","0","0","1","2940","20500","987","0","0","z","0","0","70","0","0","0","0","1330","1890","13427","3720","1680","2380","0","0","70","0","0","0","0","1330","945","15182","2385","2205","2380","0","0","0","0","0","z","0","12756","4080","1250","0","0","0","0","0","0","0","0","1055","5187","2550","9294","0",NA,NA,NA,NA,"12.2760957","13.7494728","580","0","80","0","0","30","95.4","2.9","0.4","90.3","5.5","0.6","98.7","96.4","96.7","2.5","0.3","97.3","1.8","0.1","99.5","99.1","21717.04444","18189.55681","8599.774646","26309.5311","25017.86817","9654.03258","70","1204","616","12","144","41","516062127","2336193919","183123601.3","297402939.5","745907739.6","30863942.16","23763","128436","21294","11304","29815","3197","12238823.73","0.073387217","-0.137378611","-0.020788099967663","0.101319374731106"
"2022/23","Local authority","E92000001","England","E12000005","West Midlands","884","E06000019","Herefordshire, County of","13190","0.015617892","0.026914329","9303","0.033860045","0.020638504","0.116548724","0.105096343","13468","8792","8686","12762","-0.000985595","0.024078254","0.04804139","-0.069423613","0.106019545","-0.058067281","0.0335370631562451","0.0710338475708036","-0.0206415206415206","0.0581210191082803","0.08318962","-0.003321191","0","0","0","0","0","z","2470","12174","77","0","0","z","0","0","0","0","0","0","z","679","1848","9100","1309","1078","707","0","0","0","0","0","0","z","1301","1967","8744","826","1176","707","0","0","0","0","0","z","1350","6519","3030","0","0","0","0","0","0","0","0","730","0","5014","1610","3545","0",NA,NA,NA,NA,"12.18426997","12.71545889","52","0","110","140","0","0","96.6","2.3","0.4","90.7","6.6","0.6","99.3","97.8","97.2","2.4","0.4","91.3","5.8","0.8","99.9","97.9","22910.28864","19188.98301","9072.289736","27755.10973","26392.47632","10184.47393","70","1204","616","12","144","41","544417189","2464556222","193185337.6","313743760.4","786891681.3","32559763.16","23763","128436","21294","11304","29815","3197","24246490.52","0.106019545","-0.069423613","-0.0206415206415206","0.0710338475708036"
"2022/23","Local authority","E92000001","England","E12000005","West Midlands","335","E08000030","Walsall","27047","-0.019484601","0.006026546","19345","-0.013440165","0.00527268","0.057655761","0.047937349","26594","17372","16332","24729","-0.012718601","0.031274231","0.090007493","-0.064604811","0.172213162","-0.005040092","0.0937360993165919","0.184484447710017","0.0170339174249831","0.113573566658991","0.192180544","0.107961054","0","105","0","0","0","1","2685","22218","2479","0","0","1","0","0","105","0","0","0","0","2670","3465","14272","3375","945","2655","0","0","105","0","0","0","0","2625","1830","14347","3630","2295","2655","0","50","0","0","0","0","2200","16784","4116","0","0","0","0","50","0","0","0","2200","2515","8724","5045","4316","300",NA,NA,NA,NA,"3.816323572","6.932541366","2606","462","310","520","0","750","92.4","4","1.1","78.5","10.4","3.4","97.5","92.3","95.4","3.3","0.2","76.5","10.2","3.9","98.9","90.5","22910.28864","19188.98301","9072.289736","27755.10973","26392.47632","10184.47393","70","1204","616","12","144","41","544417189","2464556222","193185337.6","313743760.4","786891681.3","32559763.16","23763","128436","21294","11304","29815","3197","67385087.02","0.172213162","-0.064604811","0.0170339174249831","0.184484447710017"
"2022/23","Local authority","E92000001","England","E12000002","North West","357","E08000008","Tameside","20131","0.030400874","0.000794794","14980","0.043257677","0.00246996","0.119255045","0.038724799","20976","13371","12558","19589","-0.015697183","0.010814419","0.122900545","-0.101909461","0.202407567","-0.043767432","0.0276685895145235","0.192865105908584","-0.0402841342486651","0.120335053473936","0.153969619","0.071300865","0","0","0","0","0","z","1259","20399","420","420","0","z","0","0","0","0","0","0","z","2642","1924","13630","2339","1048","915","0","0","0","0","0","0","z","1259","2108","15392","1566","1258","915","0","0","0","0","0","z","1881","7400","4142","1474","0","0","0","0","0","0","0","1806","2750","2099","3748","4494","0",NA,NA,NA,NA,"10.06311672","6.688708037","3470","616","0","20","0","0","92.2","5","0.8","85.1","7.9","1.9","98.1","94.9","94.8","3.4","0.6","84.2","8.2","1.4","98.8","93.7","23864.884","19988.52397","9450.301809","28911.57263","27492.16283","10608.82701","70","1204","616","12","144","41","567101238.5","2567246065","201234726.7","326816417","819678834.7","33916419.96","23763","128436","21294","11304","29815","3197","61754285.86","0.202407567","-0.101909461","-0.0402841342486651","0.192865105908584"
"2022/23","Local authority","E92000001","England","E12000009","South West","801","E06000023","Bristol, City of","34774","-0.01935354","-0.008540864","21845","0.012726024","0.007049668","0.189690823","0.027605836","36179","18328","16173","33040","-0.05337321","0.034927901","0.189987394","0.046728367","0.3030434","0.18620154","0.0524818401937046","0.350707970073579","-0.0388346831034578","0.191892186817983","0.252440122","0.413824348","0","0","0","0","0","z","8773","26234","4147","630","210","1","0","0","0","0","0","0","z","2100","5089","16412","8713","5351","2329","0","0","0","0","0","0","z","4473","4610","19448","3158","5976","2329","0","108","0","0","0","0","3090","17205","1160","900","900","0","0","108","0","0","0","1235","8365","6995","2015","3745","900",NA,NA,NA,NA,"13.70148804","4.842615012","9728","4315","0","380","0","1290","92","5.9","1","75.6","11.4","4.6","98.9","91.6","93.6","4.8","0.9","79","11.2","3.7","99.4","93.9","24103.53284","20188.40921","9544.804827","29200.68836","27767.08446","10714.91528","70","1204","616","12","144","41","572772250.9","2592918526","203247074","330084581.2","827875623.1","34255584.16","23763","128436","21294","11304","29815","3197","197634082.3","0.3030434","0.046728367","-0.0388346831034578","0.350707970073579"
"2022/23","Local authority","E92000001","England","E13000002","Outer London","306","E09000008","Croydon","31274","0.00322952","0.00035173","19315","0.010147554","-0.013046855","0.204939898","0.165091753","32706","18256","17440","31548","-0.015827844","-0.004452498","0.148871085","-0.040492958","0.191041515","0.004401408","-0.00868517814124509","0.107511467889908","-0.0437840151654131","0.0580083260297984","0.138892935","0.062665053","0","48","0","0","0","1","8049","27017","2070","0","0","z","0","0","48","0","0","0","0","6592","5055","18247","2556","2297","2389","0","0","48","0","0","0","0","5128","3585","19441","3000","3593","2389","0","0","0","0","0","z","4415","20178","3144","0","0","0","0","0","0","0","0","1200","4989","14264","2095","2015","3174",NA,NA,NA,NA,"19.16607251","17.03467824","9660","5866","0","0","0","0","88.5","7.2","2.1","68.2","15","6.4","97.8","89.7","86.8","7.4","2.4","71.3","13.9","5.8","96.7","91","28876.50964","24186.11401","11434.86519","34983.00289","33265.51702","12836.68068","70","1204","616","12","144","41","686192498.6","3106367739","243494019.3","395447864.6","991811390","41038868.15","23763","128436","21294","11304","29815","3197","214034544.3","0.191041515","-0.040492958","-0.0437840151654131","0.107511467889908"
"2022/23","Local authority","E92000001","England","E12000002","North West","888","E10000017","Lancashire","96940","-0.003466061","0.001485455","69593","0.005891397","0.015346371","0.112151955","0.07466421","98077","64107","60680","93821","-0.004322261","0.031023235","0.079618421","-0.065210358","0.128593128","-0.012416619","0.0332441564255337","0.14688529993408","-0.0115929320839748","0.0855756781630711","0.115509424","0.072096498","35","179","0","0","0","1","18055","79234","6706","896","0","0.9080234833659491","70","0","144","0","0","0","0.32710280373831774","6372","17560","59796","8016","8824","4323","0","0","154","60","0","0","0","6828","6540","74369","4317","8514","4323","0","464","47","0","0","0.12720156555772993","8171","48136","15444","1893","0","65","0","139","47","260","0","6059","8246","26768","16825","14671","1075",NA,NA,NA,NA,"8.468228813","9.934283412","5230","968","1150","340","1275","1293","92.4","5.4","1.2","87.2","7.1","2.2","98.9","96.6","94","4.3","0.9","86.1","8","2.8","99.1","96.9","23864.884","19988.52397","9450.301809","28911.57263","27492.16283","10608.82701","70","1204","616","12","144","41","567101238.5","2567246065","201234726.7","326816417","819678834.7","33916419.96","23763","128436","21294","11304","29815","3197","195358685.6","0.128593128","-0.065210358","-0.0115929320839748","0.14688529993408"
"2022/23","Local authority","E92000001","England","E12000005","West Midlands","894","E06000020","Telford and Wrekin","16301","-0.03858659","0.007545549","12503","-0.008797889","0.011757178","0.094580006","0.022605523","16099","10411","9659","14664","0.000920189","0.056226506","0.0889648","-0.073654934","0.195529482","-0.001534478","0.111633933442444","0.29444041826276","0.0125473631902603","0.200941312073768","0.210530224","0.199098494","30","0","0","0","0","1","3312","13489","420","0","0","1","0","0","30","0","0","0","0","2042","490","10639","2124","1210","716","0","0","30","0","0","0","0","2202","2798","8891","1494","1120","716","0","300","0","0","0","0","760","8200","4419","756","0","0","0","0","300","0","0","2260","1100","3200","2119","5456","0",NA,NA,NA,NA,"6.399629007","6.511950121","2316","3178","320","360","420","300","92.9","3.4","1","76.1","9.7","2.3","97.3","88.1","93.8","4.1","0.7","73.8","11.5","2.3","98.7","87.6","22910.28864","19188.98301","9072.289736","27755.10973","26392.47632","10184.47393","70","1204","616","12","144","41","544417189","2464556222","193185337.6","313743760.4","786891681.3","32559763.16","23763","128436","21294","11304","29815","3197","49033213.27","0.195529482","-0.073654934","0.0125473631902603","0.29444041826276"
"2022/23","Local authority","E92000001","England","E12000003","Yorkshire and The Humber","383","E08000035","Leeds","69415","-0.00403371","-0.001426205","48557","0.027349301","0.010070639","0.107567915","0.053561374","69550","41110","37574","63090","-0.026233523","0.05426612","0.155854387","-0.050010113","0.274206255","0.039391181","0.10025360595974","0.29230318837494","-0.00194104960460101","0.181148139138896","0.271732957","0.22767496","52","247","0","0","0","1","10526","57975","4601","409","0","1","0","97","202","0","0","0","0.32441471571906355","9548","17742","35177","5724","4092","1228","33","34","232","0","0","0","0.22408026755852842","7019","6862","49634","5830","2938","1228","309","1131","0","0","0","0.9122807017543859","13314","34316","3570","1200","2250","710","330","100","0","0","300","16774","13534","8735","9227","3830","2550",NA,NA,NA,NA,"7.085787522","10.90328695","13770","12037","640","760","0","300","91.7","5.4","1.2","84.3","7.4","2.6","98.3","94.4","92.7","5","0.8","82.7","8.3","2.5","98.6","93.5","21717.04444","18189.55681","8599.774646","26309.5311","25017.86817","9654.03258","70","1204","616","12","144","41","516062127","2336193919","183123601.3","297402939.5","745907739.6","30863942.16","23763","128436","21294","11304","29815","3197","325814607.1","0.274206255","-0.050010113","-0.00194104960460101","0.29230318837494"
